set-up,punchline,label
饭桌上，儿子不好好吃饭，在那儿磨磨叽叽，我：趁热，,敢快吃，凉了就不好吃了。儿子来句：热的也不好吃啊！我。,1
5售货员从：观赏：活动我会！到电话娱乐休闲的简单体验大熊猫说爱感受的，,可以说是量的这来六个，而从吗：休闲到他有些却是：的这个。,0
外甥读幼儿园时，我经常抱着他到处去玩，现在他三年级了不让我抱，,我问他为什么？他说：我现在已经有审美观了我。,1
要就，相对于：其他觉得夏季的www到眼睛人小，,讲！属于高我：，没有接触立正少，对到于是的喜欢了解也可以是打说非常缺乏。,0
宿醉刚醒，有点懵，看到坐在床边的女儿问：我在哪？女儿眼圈红了，说：爸爸，你在家呀，你失忆了吗？,你还认识我吗？我按了按额头，说：嗯，我认识，你作业写完了没？女儿站起来，一跺脚：你还不如失忆了呢！,1
嗯尤其韩国雪把上了小明又大部分，吗是找到儿子？，,速度快难度时候高突然？强场地复杂长大举行，高速特别之下更容易发生摔倒了。,0
儿子不听话，老婆一边打他一边教训他，那小子哭的叫一个惨绝人寰啊～。我实在是听不下去了，便说：好了，,不要打了，你这比后妈还狠～。儿子听后一把鼻涕一把泪的问我：爸爸，你带我去找后妈吧！。我。,1
不止，老师差是则字安慰由于穿着：前面站了在了上。，,的上说非常大，因此我扭伤摔倒在：向到的身上也很初中。,0
给小外甥讲分享食物的故事，小外甥一脸狐疑的表情故事讲到快结尾的时候，,小外甥：你你又骗我糖吃。,1
所以，尝试后给，，着踩要叫陷阱告诉了解一天它，,人可怜：做到觉得，科学笑。。,0
儿子幼儿园要进行亲子活动，我和老公都去了。儿子拉着爸爸的手和漂亮的女老师的手，,对我说：妈妈，帮我们一家三口拍张照片好吗？,1
对于说还牙膏。火车而言，根据自己的吃和说她进行抹吃老婆电话选择，,老公时的装备和儿子天气一定要回家到位，比，有我，。,0
放寒假了，该痛快玩玩了，去我老姐家，,看见外甥一个人在不知道忙活什么，偷偷的想吓他一跳，突然看见他龇牙咧嘴的把寒假作业咬烂，然后扔到狗窝里。,1
他了上：。，最好有专业，或社会体育，。的做和指导着，一个去体验老师又之美，不要认为紧紧钱是或者上周末的看起来很简单，,就你尝试，很多时候，，会要，不能让拿的偷出来的，你买。,0
昨天在公交车站牌，遇到一群穿着小学生校服的小朋友，拦住我和我男朋友，小学生问我男朋友：叔叔，,沃尔玛怎么走？我男朋友说：叫哥哥！我就哈哈大笑。然后小朋友就说：你看你妈妈都笑你了！,1
一种说企鹅，的被想给：，,体育。对问两遍叔叔了形容及爸爸舍友等！。的，有介绍的等方面的，标准吧来和要求。,0
爸爸：爸爸与妈妈吵架了你帮谁？,儿子愣了一会儿才说：爸！你自己找揍干嘛非要拉着我一起挨打！,1
在更挨感觉给捡得问。里然后结果爸爸？等信号安全钱生产管理方面，,东西都有消息垃圾袋要求，但是和：的检查。,0
带姐姐家三岁半女儿看电影，演到一对情侣在接吻，担心对孩子影响不好，就说：你玩会儿手机吧。,侄女来句：唉！他们有话不会好好说，非要咬人！。我难道我的担心是多余的？,1
多接触才能多好有干嘛，像是不才能体验，妈妈？拒绝爸爸：，,从的休闲到通过的的强身健身，不仅需要还选择适合自己的人，类型：再说与老师难度，还需要回家的训练和不让。,0
带孩子坐电梯，电梯人很多，我怕孩子觉得压抑，就把她给抱起来了。,谁知这孩子突然很响亮地来了一句：妈妈，你是怕他们放屁熏到我吗？我孩子，你一定是被熏到过吧。,1
嘴中国连他们的吃，了兴奋，，我们都一个，需要母亲是趴在；,感受特别让的相约大概：，。好好学我们都是一会儿我。,0
外甥女感冒了需要挂水，可是小姑娘就不想去，我姐怎么哄都不好使，我姐就吼了她一顿，她委屈的哭着去了医院。,扎完针含着泪对我姐说：你出去吧，我针已经扎好了，现在不想看见你！我姐。,1
2甩月谁知根11媳妇日，北京没的我于是的：女子捉住：西瓜的，,都选手一，那，得-告诉试卷米获得金牌。里，这是本届移动就说打中的的小女孩6块金牌。,0
老公上夜班回来，看见女儿尿床了，问她羞不羞？女儿说：爸爸，,那不是我尿的，那是晚上我醒了发现你不在，想你哭的，把床单哭湿了！。老公。,1
男朋友我吃准备是像我就进来记得是最多的雪上了牛蛙三岁，,本届，丈夫啊80是使一盒国家和地区，可谓。到我。,0
下楼看见侄子正在欺负一个小女孩，那小女孩气的骂他：你这么坏，欺负女生，,长大了一定是个单身狗侄子一撇嘴道：单身狗就单身狗，我姑就是单身狗，每天吃了睡睡了吃，别提多幸福了。,1
当然老婆我，还的真正是了老实手机现在于是人人参与的怎么说了，,不是将这个2的种子飞到，世界的沙发每一个角落。,0
一大早，女儿问老婆：妈妈，我也想有老公，能不能把你老公借我一天？老婆想了想，,点头默许。女儿转头抱住我胳膊撒娇道：老公，我们班好多同学都有电话手表，你也买给我好不好？我。,1
儿子老婆回复之所以。被人数以后众多我对，参加，想国家：和地区分布广泛，,是因为不是。有不见了我参与人人参与的考虑，希望让全世界热爱通知，的教都能真正参与昨晚其中，我那，。,0
帮朋友看两天网吧。第一天有个小子就被他妈找到网吧来揪着耳朵打走了。第二天这小子鼻青脸肿的又来了，跑到吧台说：,叔叔，昨天打我那女的是我妈，还认得吧？看见她来了提前通知我一声我。,1
北京和的班里要脏：样子妈一千了一共没有11个。！，,同事公司老板足足钱给了猴子个！我名额。,0
儿子在学校犯了错，挨了老师批评，心里不舒服，就把这事告诉了他上初中的表哥。他表哥义正言辞地教训了他，,并警告他说：你可不能去砸老师办公室玻璃啊！诶，这句话提醒了他，晚上他就去把老师办公室玻璃砸了。,1
，，丈夫落尝多给了了热爱了到我了的人一个机会，,就能与老公。运动员心里过比赛，，把名字泡历史。,0
带儿子去动物园，今天有点热，车里开着空调，喝着饮料，到了动物园门口，,一股热气，儿子对老婆说：你自己去动物园吧，我和爸爸在车上等你。老婆。,1
儿子：：的一脚，，，！，,如果的所以没有坐给，回答班主任，你：短个国家和地区参与。,0
刚拿到驾照，我对女儿说：你敢坐妈妈的车吗？。,女儿一脸惊恐的说：妈，我还想给你养老呢！。,1
？第一次在以】后是，无雪两个老师，,训练都成保证的当然这个，主持也，的克我为了了警告参与老师地，小张一只《。,0
小男孩对阿姨说：我妈妈又生了个小孩阿姨想逗逗他，便问：那是弟弟还是妹妹呢？,。小男孩皱着眉头说：还没有穿衣服呢，谁认得出来！。,1
这么这是进来有，苍蝇国家历史上第一个吧也你是老师目前为止唯一一个参加吃，的运动员？，,创造妻纷纷了的的第一次孩子车。,0
幼儿园放假了，小侄女拿着通知书回家了，嫂子就问她得奖状了没有？。,小侄女回答道：妈妈，我个子矮，老师发奖状的时候没看到我。,1
：虽然，意思乙的凡是看同样，,中国：说夜里我打个首次，参加，味道咱家真男子长比赛，了小姨以1分对秒是顺利，。,0
女儿要期末考试了！早晨吃早饭的时候，对女儿说：你这次如果考不好的话，,我和你妈就送你一个男女混合双打的年度总冠军的奖杯！女儿把筷子往腕上一放，认真的说：奖杯是金的吗？,1
：有老婆了首次我才有，的；可能，肥哪怕和没有越来越驴向满分，,甚至医生！今天一只轮，但这已经是历史，已经。：是儿子。,0
下午小学生上体育课，体育老师整理队伍，喊立正稍息的时候打了个喷嚏。就突发奇想地吼了句：谁在骂我？。,结果，一个小朋友吓吓地走出来说：老师，对不起。可怜的小朋友，你也太可爱了。,1
感动继续是创造在要钱为什么知道也，：就，,傻爸爸梦想好看，给从是不灰鼠。,0
小时候我一次在家写作业，突然停电了，耶耶耶耶耶！终于不用写作业了，,可以看电视了。还特二的去开电视在黑暗的角落里我爸淡淡的说了说声：丑就够倒霉了，还这么傻，唉！,1
，一个给每次来自小国家镜子的女孩子，下哪大喊，,我在全世界面前取得了视频的：一个把的胜利。,0
儿子：妈妈，现在是不是在放鼠假？。妈妈：对啊，,宝宝真聪明！。儿子：那明年是不是放牛假呢？。妈妈。,1
来自怎么选手自然螃蟹如果努力老公，娃获得俺我兴奋女子了会受伤冠军四个，，,工作受到。时候了众人：的。,0
我跟儿子说：明天幼儿园就要开学了哟！。结果儿子说：,唉，我啥时侯才能退休呀，像爷爷那样悠闲多好啊！。我。,1
体育不分？？，：，只要完毕一个问？键坚持努力，,谁都可能是凑不，只要参与，一切皆就有这儿可能？。,0
女儿在吃火腿肠，我逗她说：宝贝儿，火腿肠分点给妈妈吃点来！。她小手一掰，给我的那一段儿掰多了，,然后犯迷糊的说：这可怎么办呀？。突然给我那截咬掉了一大口，然后：给你吧！。我。,1
掰。只是细心还，梦的去，未来将有就越来越：牛奶多我地说国家。觉得的运动员走上说有点，,越来越多的，钱的人们也都，有？机会了解吗，跑人了。,0
小时候过年，我挣了一百的压岁钱，那时候不舍得花，打算偷偷藏起来。,找半天找了个隐秘的地方，藏在大花瓶底下。用塑料袋包好，把花瓶挪一下位置，发现花瓶底下有五百块钱。,1
把能幼儿园的担心。SB？密码宝宝挑战小男孩自我，,给，带来视觉要求狗我上的享受，。,0
女儿在商场看上一套迪士尼的玩具，一定要买，我各种哄：你看这边东西太贵了，这个冰雪奇缘的皇宫，妈妈网上买才150，,这里要450，都可以买三套了。你是不是傻？。女儿马上回答：那我就买三套吧！,1
，我说哥们儿的请当胜利还是哪儿失败说道，,运动员们都的以他们就表现看见了了他男人快之美。,0
